scaffold orf hmm.id
1030 50 TIGR00967
46957 20 TIGR00967
32234 1 TIGR00967
4452 22 TIGR00967
21584 155 TIGR00967
119 145 TIGR00967
40498 4 TIGR00967
37043 20 TIGR00967
84837 2 TIGR00967
28050 1 TIGR00967
1149 27 TIGR00967
6451 21 TIGR00967
56490 4 TIGR00967
5796 14 TIGR00967
31279 4 TIGR00967
10005 1 TIGR00967
93502 2 TIGR00967
1443 87 TIGR00967
7521 231 TIGR00967
18695 2 TIGR00967
4106 9 TIGR00967
32526 3 TIGR00967
49857 2 TIGR00967
50291 1 TIGR00967
5513 64 TIGR00967
8357 14 TIGR00967
380 2 TIGR00967
89044 4 TIGR00967
4013 98 TIGR00967
66960 4 TIGR00967
42696 4 TIGR00967
82646 1 TIGR00967
62382 2 TIGR00967
3233 235 TIGR00967
89076 1 TIGR00967
54896 54 TIGR00967
32491 14 TIGR00967
63944 2 TIGR00967
5974 27 TIGR00967
15881 1 TIGR00967
32498 10 TIGR00967
31064 6 TIGR00967
63269 2 TIGR00967
81023 1 TIGR00967
1029 33 TIGR00967
3383 19 TIGR00967
58473 1 TIGR00967
2125 185 TIGR00967
19288 1 TIGR00967
74550 2 TIGR00967
58341 1 TIGR00967
35946 1 TIGR00967
56489 4 TIGR00967
14151 16 TIGR00967
49766 2 TIGR00967
16008 5 TIGR00967
53285 2 TIGR00967
20429 7 TIGR00981
5524 2 TIGR00981
32689 3 TIGR00981
8055 20 TIGR00981
3796 86 TIGR00981
14128 3 TIGR00981
1030 25 TIGR00981
67532 2 TIGR00981
2835 4 TIGR00981
7574 6 TIGR00981
6741 13 TIGR00981
36841 21 TIGR00981
4666 30 TIGR00981
58408 3 TIGR00981
54437 2 TIGR00981
10446 2 TIGR00981
55224 2 TIGR00981
5516 2 TIGR00981
12033 4 TIGR00981
3695 2 TIGR00981
49982 2 TIGR00981
1149 2 TIGR00981
70602 5 TIGR00981
793 25 TIGR00981
20793 17 TIGR00981
30596 41 TIGR00981
22499 22 TIGR00981
41980 2 TIGR00981
58586 3 TIGR00981
459 3 TIGR00981
11543 2 TIGR00981
5796 37 TIGR00981
45366 3 TIGR00981
20470 3 TIGR00981
16027 3 TIGR00981
42414 3 TIGR00981
93008 2 TIGR00981
15309 1 TIGR00981
21584 180 TIGR00981
2428 6 TIGR00981
1443 61 TIGR00981
460 124 TIGR00981
8977 2 TIGR00981
13528 7 TIGR00981
9130 1 TIGR00981
4078 234 TIGR00981
58245 2 TIGR00981
34584 2 TIGR00981
57587 1 TIGR00981
19396 5 TIGR00981
24315 6 TIGR00981
13869 4 TIGR00981
19689 23 TIGR00981
7479 3 TIGR00981
1179 2 TIGR00981
5661 11 TIGR00981
74878 1 TIGR00981
90610 2 TIGR00981
78757 5 TIGR00981
29689 2 TIGR00981
33370 4 TIGR00981
87930 2 TIGR00981
26909 2 TIGR00981
88966 6 TIGR00981
2496 15 TIGR00981
15162 13 TIGR00981
43688 1 TIGR00981
88897 1 TIGR00981
59966 1 TIGR00981
56900 13 TIGR00981
25397 3 TIGR00981
28382 2 TIGR00981
22302 2 TIGR00981
22302 1 TIGR00981
51230 3 TIGR01009
1149 13 TIGR01009
86948 2 TIGR01009
15212 6 TIGR01009
8055 10 TIGR01009
41070 9 TIGR01009
37043 6 TIGR01009
2919 6 TIGR01009
1030 36 TIGR01009
6095 3 TIGR01009
8320 8 TIGR01009
4452 8 TIGR01009
1062 17 TIGR01009
7521 217 TIGR01009
46957 6 TIGR01009
119 159 TIGR01009
5277 11 TIGR01009
460 137 TIGR01009
1963 59 TIGR01009
3088 4 TIGR01009
28317 4 TIGR01009
9021 6 TIGR01009
21584 169 TIGR01009
8762 1 TIGR01009
30903 5 TIGR01009
1443 73 TIGR01009
41207 2 TIGR01009
13332 9 TIGR01009
5796 26 TIGR01009
30596 30 TIGR01009
9225 8 TIGR01009
91381 6 TIGR01009
82281 3 TIGR01009
41929 7 TIGR01009
4666 11 TIGR01009
91518 1 TIGR01009
35388 5 TIGR01009
3233 249 TIGR01009
55073 12 TIGR01009
483 64 TIGR01009
52156 13 TIGR01009
5513 50 TIGR01009
33876 4 TIGR01009
51588 1 TIGR01009
25129 5 TIGR01009
54896 40 TIGR01009
32498 23 TIGR01009
1029 18 TIGR01009
14490 15 TIGR01009
88717 2 TIGR01009
3383 36 TIGR01009
21879 5 TIGR01009
5974 41 TIGR01009
58341 14 TIGR01009
79543 2 TIGR01009
52590 1 TIGR01009
62112 4 TIGR01009
6451 9 TIGR01009
39692 1 TIGR01009
29340 3 TIGR01009
88390 2 TIGR01009
4067 9 TIGR01009
46088 5 TIGR01009
2551 1 TIGR01009
4106 23 TIGR01009
12813 5 TIGR01009
90975 3 TIGR01009
27707 1 TIGR01009
55450 1 TIGR01009
53510 1 TIGR01009
42535 5 TIGR01009
72031 3 TIGR01011
484 260 TIGR01011
25546 3 TIGR01011
33088 17 TIGR01011
17489 4 TIGR01011
58006 3 TIGR01011
54636 1 TIGR01011
50731 1 TIGR01011
21629 12 TIGR01011
74 4 TIGR01011
26860 5 TIGR01011
43114 5 TIGR01011
1786 91 TIGR01011
7521 398 TIGR01011
24659 9 TIGR01011
27772 7 TIGR01011
29327 3 TIGR01011
351 1 TIGR01011
58580 3 TIGR01011
8740 15 TIGR01011
19620 17 TIGR01011
15875 8 TIGR01011
8320 180 TIGR01011
17282 59 TIGR01011
68716 3 TIGR01011
5687 214 TIGR01011
6657 14 TIGR01011
96604 2 TIGR01011
54906 2 TIGR01011
4425 4 TIGR01011
15771 229 TIGR01011
74714 6 TIGR01011
56847 5 TIGR01011
705 372 TIGR01011
2978 17 TIGR01011
1404 121 TIGR01011
29617 2 TIGR01011
221 888 TIGR01011
2125 131 TIGR01011
19234 8 TIGR01011
5848 4 TIGR01011
55753 2 TIGR01011
66935 1 TIGR01011
56268 3 TIGR01011
17003 5 TIGR01011
80525 10 TIGR01011
12585 14 TIGR01011
65654 2 TIGR01011
5099 47 TIGR01011
4050 28 TIGR01011
4066 9 TIGR01011
16873 10 TIGR01011
94951 4 TIGR01011
5107 7 TIGR01011
2427 36 TIGR01011
94817 1 TIGR01011
58370 4 TIGR01011
96152 1 TIGR01011
2496 4 TIGR01011
77073 1 TIGR01011
5107 9 TIGR01011
89750 1 TIGR01011
8351 32 TIGR01017
4452 25 TIGR01017
119 142 TIGR01017
1030 53 TIGR01017
14151 13 TIGR01017
148 1 TIGR01017
58653 2 TIGR01017
37043 24 TIGR01017
4013 117 TIGR01017
36893 2 TIGR01017
1149 30 TIGR01017
10125 1 TIGR01017
2125 181 TIGR01017
1326 400 TIGR01017
97072 2 TIGR01017
86910 3 TIGR01017
460 158 TIGR01017
90412 2 TIGR01017
29608 2 TIGR01017
89891 7 TIGR01017
372 90 TIGR01017
373 2 TIGR01017
94490 2 TIGR01017
1963 39 TIGR01017
87805 2 TIGR01017
1368 7 TIGR01017
9375 4 TIGR01017
56985 130 TIGR01017
26930 2 TIGR01017
2828 8 TIGR01017
14046 5 TIGR01017
26229 1 TIGR01017
30306 1 TIGR01017
2567 6 TIGR01017
46957 25 TIGR01017
30596 9 TIGR01017
7348 1 TIGR01017
4106 3 TIGR01017
66214 1 TIGR01017
50314 1 TIGR01017
6764 173 TIGR01017
5382 127 TIGR01017
31514 2 TIGR01017
31878 17 TIGR01017
78343 2 TIGR01017
21584 51 TIGR01017
22519 364 TIGR01017
4999 8 TIGR01017
34196 2 TIGR01017
51339 2 TIGR01017
5159 7 TIGR01017
32498 5 TIGR01017
1029 39 TIGR01017
74627 3 TIGR01017
10056 2 TIGR01017
5949 5 TIGR01017
3383 12 TIGR01017
64440 2 TIGR01017
25925 5 TIGR01017
18408 8 TIGR01017
12268 4 TIGR01017
5974 23 TIGR01017
74280 2 TIGR01017
37488 1 TIGR01017
63104 5 TIGR01017
40445 3 TIGR01017
7935 12 TIGR01021
9155 3 TIGR01021
460 148 TIGR01021
15101 5 TIGR01021
1963 48 TIGR01021
35946 4 TIGR01021
30596 19 TIGR01021
8320 19 TIGR01021
32526 6 TIGR01021
1149 24 TIGR01021
4452 19 TIGR01021
86921 2 TIGR01021
1062 3 TIGR01021
1030 47 TIGR01021
8054 2 TIGR01021
55073 1 TIGR01021
119 148 TIGR01021
38133 4 TIGR01021
8351 25 TIGR01021
23347 3 TIGR01021
89044 7 TIGR01021
49798 4 TIGR01021
37043 17 TIGR01021
16969 2 TIGR01021
67989 3 TIGR01021
26486 2 TIGR01021
483 75 TIGR01021
57109 4 TIGR01021
8357 11 TIGR01021
16773 1 TIGR01021
82646 4 TIGR01021
20765 4 TIGR01021
5513 61 TIGR01021
21584 158 TIGR01021
3233 238 TIGR01021
62996 2 TIGR01021
54896 51 TIGR01021
36316 4 TIGR01021
16008 8 TIGR01021
81024 3 TIGR01021
2125 188 TIGR01021
31279 1 TIGR01021
37319 3 TIGR01021
7521 228 TIGR01021
4106 12 TIGR01021
23123 1 TIGR01021
69599 4 TIGR01021
82900 2 TIGR01021
46957 17 TIGR01021
2920 6 TIGR01021
23295 4 TIGR01021
41924 2 TIGR01021
28918 3 TIGR01021
1443 83 TIGR01021
44169 7 TIGR01021
32491 11 TIGR01021
70887 6 TIGR01021
36899 1 TIGR01021
4013 95 TIGR01021
62382 5 TIGR01021
5974 30 TIGR01021
15881 5 TIGR01021
92510 3 TIGR01021
3383 23 TIGR01021
14490 3 TIGR01021
1029 30 TIGR01021
15062 1 TIGR01021
31064 4 TIGR01021
14102 12 TIGR01024
37861 2 TIGR01024
24121 2 TIGR01024
39387 8 TIGR01024
15399 3 TIGR01024
61117 2 TIGR01024
1433 4 TIGR01024
4597 9 TIGR01024
67077 2 TIGR01024
2172 25 TIGR01024
5907 6 TIGR01024
27151 1 TIGR01024
4567 1 TIGR01024
17234 9 TIGR01024
25379 7 TIGR01024
52351 2 TIGR01024
42965 3 TIGR01024
47002 3 TIGR01024
8300 4 TIGR01024
36586 1 TIGR01024
12957 3 TIGR01024
9410 2 TIGR01024
484 248 TIGR01024
480 34 TIGR01024
27307 1 TIGR01024
52588 2 TIGR01024
63173 2 TIGR01024
18251 502 TIGR01024
3744 4 TIGR01024
21584 71 TIGR01024
43817 4 TIGR01024
43013 3 TIGR01024
49013 3 TIGR01024
6155 144 TIGR01024
39033 2 TIGR01024
58704 2 TIGR01024
83733 10 TIGR01024
55394 4 TIGR01024
19285 7 TIGR01024
74478 2 TIGR01024
90664 2 TIGR01024
21510 17 TIGR01024
503 49 TIGR01024
221 1023 TIGR01024
1363 286 TIGR01024
15800 9 TIGR01024
22619 4 TIGR01024
7007 40 TIGR01024
52545 2 TIGR01024
13738 1 TIGR01024
80762 3 TIGR01024
89255 5 TIGR01024
24198 3 TIGR01024
23964 3 TIGR01024
21583 2 TIGR01024
14116 2 TIGR01024
285 68 TIGR01024
59970 7 TIGR01024
59530 11 TIGR01024
89277 2 TIGR01024
89279 1 TIGR01024
55660 6 TIGR01024
62481 4 TIGR01024
42108 2 TIGR01024
4902 24 TIGR01024
24494 4 TIGR01024
4042 9 TIGR01024
603 83 TIGR01024
11159 1 TIGR01024
87409 1 TIGR01024
73484 1 TIGR01024
42414 4 TIGR01029
21584 179 TIGR01029
17524 2 TIGR01029
13528 8 TIGR01029
5796 36 TIGR01029
20793 18 TIGR01029
22499 23 TIGR01029
8055 19 TIGR01029
2835 3 TIGR01029
1030 26 TIGR01029
16027 2 TIGR01029
1443 62 TIGR01029
14128 2 TIGR01029
34584 3 TIGR01029
4078 233 TIGR01029
45366 2 TIGR01029
12033 3 TIGR01029
2428 5 TIGR01029
11543 3 TIGR01029
20429 6 TIGR01029
459 4 TIGR01029
460 125 TIGR01029
49982 3 TIGR01029
30596 40 TIGR01029
5516 3 TIGR01029
15309 2 TIGR01029
5524 3 TIGR01029
2635 2 TIGR01029
55224 3 TIGR01029
58586 2 TIGR01029
57587 2 TIGR01029
85026 1 TIGR01029
1149 3 TIGR01029
35015 2 TIGR01029
49043 1 TIGR01029
36841 20 TIGR01029
88897 2 TIGR01029
20470 2 TIGR01029
6756 16 TIGR01029
793 24 TIGR01029
72276 4 TIGR01029
25397 2 TIGR01029
7574 7 TIGR01029
6741 14 TIGR01029
54437 1 TIGR01029
33370 5 TIGR01029
58408 2 TIGR01029
9130 2 TIGR01029
26909 3 TIGR01029
70602 4 TIGR01029
4666 29 TIGR01029
19689 24 TIGR01029
13869 3 TIGR01029
43420 1 TIGR01029
19396 4 TIGR01029
3796 87 TIGR01029
24315 8 TIGR01029
5661 10 TIGR01029
7479 4 TIGR01029
885 4 TIGR01029
780 2 TIGR01029
29339 3 TIGR01029
87068 4 TIGR01029
78757 6 TIGR01029
47241 1 TIGR01030
47546 1 TIGR01030
12663 16 TIGR01030
19509 2 TIGR01030
3774 2 TIGR01030
47884 5 TIGR01030
25779 5 TIGR01030
20131 2 TIGR01030
10228 3 TIGR01030
17019 2 TIGR01030
2921 85 TIGR01030
40894 2 TIGR01030
4784 17 TIGR01030
4656 8 TIGR01030
59482 3 TIGR01030
11717 3 TIGR01030
175 143 TIGR01030
69737 2 TIGR01030
86986 3 TIGR01030
26879 5 TIGR01030
35327 279 TIGR01030
4078 373 TIGR01030
9905 13 TIGR01030
45653 2 TIGR01030
705 152 TIGR01030
75554 5 TIGR01030
1443 227 TIGR01030
47533 8 TIGR01030
2589 27 TIGR01030
2282 5 TIGR01030
560 152 TIGR01030
32694 3 TIGR01030
9997 3 TIGR01030
17899 13 TIGR01030
2125 87 TIGR01030
57172 1 TIGR01030
81309 3 TIGR01030
62773 5 TIGR01030
39542 3 TIGR01030
68079 3 TIGR01030
57555 3 TIGR01030
6513 4 TIGR01030
1117 82 TIGR01030
42958 110 TIGR01030
68 10 TIGR01030
3556 17 TIGR01030
26018 3 TIGR01030
90136 4 TIGR01030
15126 5 TIGR01031
5687 2 TIGR01031
9497 10 TIGR01031
18676 4 TIGR01031
71328 8 TIGR01031
20733 7 TIGR01031
68173 2 TIGR01031
14533 2 TIGR01031
9815 35 TIGR01031
7521 624 TIGR01031
484 210 TIGR01031
77369 3 TIGR01031
12819 729 TIGR01031
15818 3 TIGR01031
42391 3 TIGR01031
3600 3 TIGR01031
26722 6 TIGR01031
7840 2 TIGR01031
13806 3 TIGR01031
90030 2 TIGR01031
5201 11 TIGR01031
94525 2 TIGR01031
21832 6 TIGR01031
22245 8 TIGR01031
18708 2 TIGR01031
57022 3 TIGR01031
91008 2 TIGR01031
37775 6 TIGR01031
7795 12 TIGR01031
6389 11 TIGR01031
45615 3 TIGR01031
9775 7 TIGR01031
21834 14 TIGR01031
20679 3 TIGR01031
8932 8 TIGR01031
1122 37 TIGR01031
18103 5 TIGR01031
65415 3 TIGR01031
39143 2 TIGR01031
57934 3 TIGR01031
2125 94 TIGR01031
75977 3 TIGR01031
49039 7 TIGR01031
68917 2 TIGR01031
12192 2 TIGR01031
28207 3 TIGR01031
72984 2 TIGR01031
91363 3 TIGR01031
63815 2 TIGR01031
6764 214 TIGR01031
23329 11 TIGR01031
3796 144 TIGR01031
66585 66 TIGR01031
35765 2 TIGR01031
79911 2 TIGR01031
10963 1 TIGR01031
38840 4 TIGR01031
97189 2 TIGR01032
12804 12 TIGR01032
3868 5 TIGR01032
16694 3 TIGR01032
1073 5 TIGR01032
38482 3 TIGR01032
11492 11 TIGR01032
48061 5 TIGR01032
3670 4 TIGR01032
88330 2 TIGR01032
3671 2 TIGR01032
175 103 TIGR01032
48674 2 TIGR01032
24603 2 TIGR01032
37636 2 TIGR01032
41065 2 TIGR01032
285 98 TIGR01032
60661 2 TIGR01032
80171 2 TIGR01032
14571 42 TIGR01032
8333 4 TIGR01032
78532 4 TIGR01032
13562 37 TIGR01032
9497 36 TIGR01032
41380 3 TIGR01032
13588 115 TIGR01032
2816 3 TIGR01032
46752 5 TIGR01032
59530 18 TIGR01032
65209 1 TIGR01032
64709 2 TIGR01032
1375 22 TIGR01032
61908 3 TIGR01032
39642 3 TIGR01032
112 78 TIGR01032
4094 3 TIGR01032
4372 9 TIGR01032
29583 4 TIGR01032
822 309 TIGR01032
4675 3 TIGR01032
21929 3 TIGR01032
1443 104 TIGR01032
49372 20 TIGR01032
80540 3 TIGR01032
6798 13 TIGR01032
91122 2 TIGR01032
705 701 TIGR01032
3770 2 TIGR01032
17702 11 TIGR01032
23601 3 TIGR01032
22519 267 TIGR01032
6109 14 TIGR01032
28224 2 TIGR01032
41975 2 TIGR01032
9720 5 TIGR01032
484 390 TIGR01032
7363 17 TIGR01032
1706 3 TIGR01032
8709 2 TIGR01032
84657 8 TIGR01032
76999 1 TIGR01032
5582 17 TIGR01032
36443 3 TIGR01032
93085 3 TIGR01032
30433 1 TIGR01032
82938 1 TIGR01032
95358 3 TIGR01032
75902 6 TIGR01032
85182 1 TIGR01032
28997 5 TIGR01032
31683 1 TIGR01032
46957 5 TIGR01044
30596 31 TIGR01044
1149 12 TIGR01044
43687 6 TIGR01044
29340 2 TIGR01044
8055 11 TIGR01044
119 160 TIGR01044
51230 4 TIGR01044
1030 35 TIGR01044
62112 3 TIGR01044
37043 5 TIGR01044
9021 5 TIGR01044
4067 8 TIGR01044
1963 60 TIGR01044
4452 7 TIGR01044
2919 7 TIGR01044
460 136 TIGR01044
6095 2 TIGR01044
9225 7 TIGR01044
8762 2 TIGR01044
5277 12 TIGR01044
13332 8 TIGR01044
52156 14 TIGR01044
3088 3 TIGR01044
28317 3 TIGR01044
6683 8 TIGR01044
33876 5 TIGR01044
27707 2 TIGR01044
15212 5 TIGR01044
88717 3 TIGR01044
8320 7 TIGR01044
14254 5 TIGR01044
1029 17 TIGR01044
21584 170 TIGR01044
1062 18 TIGR01044
7521 216 TIGR01044
32498 24 TIGR01044
21879 6 TIGR01044
5974 42 TIGR01044
5796 27 TIGR01044
90975 2 TIGR01044
41070 10 TIGR01044
3383 38 TIGR01044
86948 3 TIGR01044
39692 2 TIGR01044
14490 16 TIGR01044
55073 13 TIGR01044
1443 72 TIGR01044
91381 7 TIGR01044
41929 6 TIGR01044
5513 49 TIGR01044
8356 2 TIGR01044
32492 1 TIGR01044
72885 8 TIGR01044
25129 4 TIGR01044
79543 3 TIGR01044
30471 1 TIGR01044
35388 6 TIGR01044
4666 12 TIGR01044
6451 8 TIGR01044
82281 2 TIGR01044
3233 250 TIGR01044
54896 39 TIGR01044
51588 2 TIGR01044
91518 2 TIGR01044
483 63 TIGR01044
35459 2 TIGR01044
90044 5 TIGR01044
58341 15 TIGR01044
88390 3 TIGR01044
30596 37 TIGR01049
8320 1 TIGR01049
20429 3 TIGR01049
7521 210 TIGR01049
4452 1 TIGR01049
1030 29 TIGR01049
52156 20 TIGR01049
21584 176 TIGR01049
119 166 TIGR01049
4067 2 TIGR01049
38778 3 TIGR01049
50128 3 TIGR01049
50129 3 TIGR01049
8055 17 TIGR01049
2919 13 TIGR01049
27898 1 TIGR01049
41271 2 TIGR01049
28629 2 TIGR01049
58321 1 TIGR01049
32492 7 TIGR01049
1149 6 TIGR01049
54104 2 TIGR01049
5796 33 TIGR01049
9020 3 TIGR01049
1963 66 TIGR01049
13332 2 TIGR01049
8762 8 TIGR01049
9225 1 TIGR01049
460 130 TIGR01049
1443 66 TIGR01049
483 57 TIGR01049
32650 2 TIGR01049
48489 2 TIGR01049
70976 5 TIGR01049
90346 3 TIGR01049
59428 3 TIGR01049
385 4 TIGR01049
4666 27 TIGR01049
72885 2 TIGR01049
94202 3 TIGR01049
54896 33 TIGR01049
26909 5 TIGR01049
3233 256 TIGR01049
66825 2 TIGR01049
55073 19 TIGR01049
5513 43 TIGR01049
75300 3 TIGR01049
25213 3 TIGR01049
54478 3 TIGR01049
3383 49 TIGR01049
1029 6 TIGR01049
14490 24 TIGR01049
14490 25 TIGR01049
5974 56 TIGR01049
8800 2 TIGR01049
1551 3 TIGR01049
58341 20 TIGR01049
78807 2 TIGR01049
92194 3 TIGR01049
90490 2 TIGR01049
12616 5 TIGR01049
8356 9 TIGR01049
16711 5 TIGR01049
27707 3 TIGR01050
18232 3 TIGR01050
4067 7 TIGR01050
33876 6 TIGR01050
5277 13 TIGR01050
52156 15 TIGR01050
46957 4 TIGR01050
30596 32 TIGR01050
28317 2 TIGR01050
460 135 TIGR01050
39692 3 TIGR01050
9021 4 TIGR01050
9225 6 TIGR01050
1963 61 TIGR01050
3088 2 TIGR01050
8762 3 TIGR01050
13332 7 TIGR01050
46088 4 TIGR01050
4666 13 TIGR01050
8055 12 TIGR01050
32492 2 TIGR01050
2919 8 TIGR01050
6095 1 TIGR01050
1149 11 TIGR01050
119 161 TIGR01050
30471 2 TIGR01050
37043 4 TIGR01050
29340 1 TIGR01050
1030 34 TIGR01050
25129 3 TIGR01050
79543 4 TIGR01050
62112 2 TIGR01050
21584 171 TIGR01050
82281 1 TIGR01050
89838 2 TIGR01050
92165 3 TIGR01050
15212 4 TIGR01050
5513 48 TIGR01050
54896 38 TIGR01050
41929 5 TIGR01050
8356 3 TIGR01050
43687 5 TIGR01050
3233 251 TIGR01050
14254 4 TIGR01050
51588 3 TIGR01050
35459 3 TIGR01050
1062 19 TIGR01050
55073 14 TIGR01050
7521 215 TIGR01050
483 62 TIGR01050
1443 71 TIGR01050
91518 3 TIGR01050
72885 7 TIGR01050
14490 17 TIGR01050
5974 43 TIGR01050
21879 7 TIGR01050
5796 28 TIGR01050
88717 4 TIGR01050
8320 6 TIGR01050
3383 39 TIGR01050
6451 7 TIGR01050
32498 25 TIGR01050
1029 16 TIGR01050
58341 16 TIGR01050
4452 6 TIGR01050
90044 4 TIGR01050
78807 7 TIGR01050
90975 1 TIGR01050
2496 11 TIGR01050
17343 1 TIGR01050
56900 17 TIGR01050
3265 2 TIGR01059
13165 5 TIGR01059
2921 89 TIGR01059
28503 15 TIGR01059
23568 4 TIGR01059
91738 2 TIGR01059
175 147 TIGR01059
7122 8 TIGR01059
18251 235 TIGR01059
6943 9 TIGR01059
1560 24 TIGR01059
77740 2 TIGR01059
1585 19 TIGR01059
7470 21 TIGR01059
9815 81 TIGR01059
2945 14 TIGR01059
6155 247 TIGR01059
67757 6 TIGR01059
1981 2 TIGR01059
993 119 TIGR01059
285 276 TIGR01059
4655 3 TIGR01059
705 440 TIGR01059
4656 5 TIGR01059
90050 3 TIGR01059
64810 1 TIGR01059
4784 14 TIGR01059
6148 2 TIGR01059
53873 35 TIGR01059
1117 76 TIGR01059
13997 2 TIGR01059
41864 6 TIGR01059
3556 4 TIGR01059
2064 3 TIGR01059
17009 2 TIGR01059
1360 41 TIGR01059
6109 26 TIGR01059
4372 19 TIGR01059
6798 4 TIGR01059
10841 2 TIGR01059
1122 11 TIGR01063
175 2 TIGR01063
36024 3 TIGR01063
18139 7 TIGR01063
21896 2 TIGR01063
12804 33 TIGR01063
91981 4 TIGR01063
8320 313 TIGR01063
25085 1 TIGR01063
10368 1 TIGR01063
822 448 TIGR01063
18770 28 TIGR01063
4675 79 TIGR01063
112 56 TIGR01063
75006 7 TIGR01063
1196 66 TIGR01063
29255 242 TIGR01063
4372 20 TIGR01063
1360 40 TIGR01063
151 128 TIGR01063
13523 2 TIGR01063
44110 25 TIGR01063
33821 2 TIGR01063
6267 277 TIGR01063
6109 27 TIGR01063
6798 3 TIGR01063
7521 661 TIGR01063
3556 3 TIGR01063
1117 75 TIGR01063
5503 130 TIGR01063
5856 5 TIGR01063
46424 2 TIGR01063
79024 4 TIGR01063
2064 2 TIGR01063
12440 11 TIGR01063
34572 2 TIGR01063
76208 14 TIGR01063
24463 8 TIGR01063
34746 2 TIGR01063
54689 14 TIGR01063
96524 2 TIGR01066
10013 2 TIGR01066
40555 8 TIGR01066
41563 2 TIGR01066
54063 11 TIGR01066
67940 2 TIGR01066
5752 4 TIGR01066
1042 69 TIGR01066
87203 2 TIGR01066
3772 5 TIGR01066
1963 33 TIGR01066
460 165 TIGR01066
19699 6 TIGR01066
49172 5 TIGR01066
34357 18 TIGR01066
16147 7 TIGR01066
22979 7 TIGR01066
14102 37 TIGR01066
3127 8 TIGR01066
36812 1 TIGR01066
4295 5 TIGR01066
7153 12 TIGR01066
15771 231 TIGR01066
7723 9 TIGR01066
17108 3 TIGR01066
55366 2 TIGR01066
5009 18 TIGR01066
3944 7 TIGR01066
17282 181 TIGR01066
11237 27 TIGR01066
10428 5 TIGR01066
84394 2 TIGR01066
41611 1 TIGR01066
56847 3 TIGR01066
2978 19 TIGR01066
2125 129 TIGR01066
2395 104 TIGR01066
4425 2 TIGR01066
49569 3 TIGR01066
14596 3 TIGR01066
64184 7 TIGR01066
13562 517 TIGR01066
80525 8 TIGR01066
74714 4 TIGR01066
19467 3 TIGR01066
45807 3 TIGR01066
30596 3 TIGR01066
17003 7 TIGR01066
221 886 TIGR01066
3383 9 TIGR01066
26182 2 TIGR01066
5159 4 TIGR01066
1029 42 TIGR01066
5848 2 TIGR01066
34361 2 TIGR01066
27057 1 TIGR01066
22519 163 TIGR01066
65779 2 TIGR01066
705 374 TIGR01066
18526 5 TIGR01066
89579 2 TIGR01066
91746 1 TIGR01066
33376 3 TIGR01066
47195 1 TIGR01066
46783 4 TIGR01066
20261 2 TIGR01066
22584 6 TIGR01066
7531 208 TIGR01066
28489 3 TIGR01066
5974 20 TIGR01066
81764 4 TIGR01066
9771 1 TIGR01066
63104 8 TIGR01066
22295 3 TIGR01066
60248 3 TIGR01066
4727 1 TIGR01066
34524 2 TIGR01066
39264 1 TIGR01066
28106 1 TIGR01066
94403 4 TIGR01066
56706 1 TIGR01067
74079 4 TIGR01067
26286 4 TIGR01067
65212 6 TIGR01067
45159 4 TIGR01067
38449 2 TIGR01067
21584 165 TIGR01067
1963 55 TIGR01067
460 141 TIGR01067
52590 5 TIGR01067
483 68 TIGR01067
61826 2 TIGR01067
5513 54 TIGR01067
36316 11 TIGR01067
54896 44 TIGR01067
13332 13 TIGR01067
8357 4 TIGR01067
22755 6 TIGR01067
3233 245 TIGR01067
88792 4 TIGR01067
5277 7 TIGR01067
55073 8 TIGR01067
5796 22 TIGR01067
91381 3 TIGR01067
41070 5 TIGR01067
30596 26 TIGR01067
8320 12 TIGR01067
46957 10 TIGR01067
6451 13 TIGR01067
1062 10 TIGR01067
2919 2 TIGR01067
9021 10 TIGR01067
32526 13 TIGR01067
7521 221 TIGR01067
7935 5 TIGR01067
28317 8 TIGR01067
37043 10 TIGR01067
4452 12 TIGR01067
18894 4 TIGR01067
1030 40 TIGR01067
3088 8 TIGR01067
119 155 TIGR01067
8351 18 TIGR01067
43231 3 TIGR01067
82281 7 TIGR01067
1149 17 TIGR01067
46088 9 TIGR01067
4666 7 TIGR01067
89298 5 TIGR01067
32491 4 TIGR01067
4106 19 TIGR01067
52678 4 TIGR01067
54032 4 TIGR01067
3383 32 TIGR01067
32498 19 TIGR01067
14490 11 TIGR01067
4706 4 TIGR01067
5974 37 TIGR01067
1029 22 TIGR01067
91140 4 TIGR01067
52156 9 TIGR01067
64161 2 TIGR01067
75649 7 TIGR01067
71823 3 TIGR01067
58341 10 TIGR01067
32577 1 TIGR01067
32646 4 TIGR01067
42535 1 TIGR01067
56900 20 TIGR01067
32038 4 TIGR01067
6095 7 TIGR01067
61203 3 TIGR01067
2496 8 TIGR01067
44169 9 TIGR01071
2125 186 TIGR01071
16008 6 TIGR01071
8320 21 TIGR01071
21584 156 TIGR01071
84837 3 TIGR01071
63944 3 TIGR01071
57109 6 TIGR01071
16969 4 TIGR01071
20765 2 TIGR01071
82646 2 TIGR01071
8351 27 TIGR01071
460 150 TIGR01071
119 146 TIGR01071
32491 13 TIGR01071
1030 49 TIGR01071
89044 5 TIGR01071
8357 13 TIGR01071
1963 46 TIGR01071
1149 26 TIGR01071
40498 5 TIGR01071
4452 21 TIGR01071
46957 19 TIGR01071
8054 4 TIGR01071
18695 1 TIGR01071
